PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
842271105189,07670bc0-4b5f-4f1d-9d8b-b6b9263d32e5,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-10-NT-OM20-SD,W-32188,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105172,151ccea6-7b86-48ca-8d99-2cd35a565a04,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-35-NT-OM10-SD,W-32187,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105165,e68d07b6-a4a9-4fe4-b736-d5c042b996c9,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-30-NT-OM10-SD,W-32186,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105158,d26bf894-aae2-47f2-8c1d-921acf5e8c34,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-26-NT-OM10-SD,W-32185,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105141,beddddc6-8d85-478c-9298-daf25068caa1,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-25-NT-OM10-SD,W-32184,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105134,2927dff5-edf6-413d-9a9c-42d05f6b09f8,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-22-NT-OM10-SD,W-32183,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105127,a2bfaccf-6a2c-4ba1-95aa-72efbfca31c7,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-20-NT-OM10-SD,W-32182,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105110,3ba3a7f6-941c-43ec-af24-3a0bc7a16861,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-18-NT-OM10-SD,W-32181,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105103,c534b009-54c4-452f-beb4-011d47035373,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-16-NT-OM10-SD,W-32180,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105097,58df82fd-71c3-453f-8058-92d018611c94,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-14-NT-OM10-SD,W-32179,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105080,0682b80f-d694-4f16-b650-9b302b0c84e6,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-12-NT-OM10-SD,W-32178,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105073,b3f5830e-6801-4fbf-a259-68181f7d3603,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-10-NT-OM10-SD,W-32177,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105066,142f4b2b-92d6-406b-b531-36ff2bf68673,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-35-NT-D400-SD,W-32176,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105059,5fc48e2b-5f43-496a-a448-b6a37b755075,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-30-NT-D400-SD,W-32175,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105042,a5e66809-b8c4-4109-b618-b228839ce6aa,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-26-NT-D400-SD,W-32174,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271105035,c87424d5-c1c1-4fb7-8644-fe71ab65820a,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-25-NT-D400-SD,W-32173,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105028,3339b1d3-c5e4-44c6-9cf8-459fef5a1875,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-22-NT-D400-SD,W-32172,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105011,26dc6331-a672-4c43-9a14-b9571af0b38f,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-20-NT-D400-SD,W-32171,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271105004,1dc53729-4fae-4996-b43b-8d6b41792e07,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-18-NT-D400-SD,W-32170,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104991,d1594263-54ab-4084-875d-183b9ffea857,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-16-NT-D400-SD,W-32169,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104984,f8e0df21-b93b-44e1-a8b7-9c52553f276c,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-14-NT-D400-SD,W-32168,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104977,5f414259-ef0f-466d-a5bd-365afce1ab2c,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-12-NT-D400-SD,W-32167,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104960,8cd8568f-574d-4f84-a381-04f867f61e69,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-10-NT-D400-SD,W-32166,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104953,74c80f18-19b4-4456-810e-4b5ce2f3219a,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-35-NT-D300-SD,W-32165,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271104946,fa7bfdb8-8d74-4fb7-a091-c903006bdc35,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-30-NT-D300-SD,W-32164,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271104939,2c86892c-72e0-475a-8061-38f2901e1e50,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-26-NT-D300-SD,W-32163,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271104922,640cffbc-df93-4f95-8175-5b378a94d1e6,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-25-NT-D300-SD,W-32162,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104915,92640836-ec4b-4684-9e7a-7e8c885f4edd,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-22-NT-D300-SD,W-32161,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104908,eb600b36-307f-4802-909c-1c96b086bca1,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-20-NT-D300-SD,W-32160,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104892,74bdc4ba-b2a1-46d5-829d-ec8c256869e2,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-18-NT-D300-SD,W-32159,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104885,30501f99-b932-406b-a052-90b057bfa5bd,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-16-NT-D300-SD,W-32158,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104878,4f022a37-6503-4cc9-9467-b11eb67364b5,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-14-NT-D300-SD,W-32157,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104861,334c9711-12f7-4f87-854b-91c6a3d9babb,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-12-NT-D300-SD,W-32156,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104854,fbbd9428-a3ad-4ed8-b735-d42ac0b49b9b,Update,Published,2,2018-07-24,2018-03-26,,In Commercial Distribution,NexxZr™ T / W-98-10-NT-D300-SD,W-32155,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,,True,,True,,,,,Labeling does not contain MRI Safety Information,True,,,
842271104847,e97cf77f-0017-4f73-bfba-9de3d769d03b,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-35-NT-D200-SD,W-32154,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271104830,63490ea6-312d-47ba-89c8-b75cb524442b,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-30-NT-D200-SD,W-32153,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
842271104823,73cde179-4aee-47a6-942f-2e85919b33fe,Update,Published,2,2018-07-24,2018-03-26,2018-04-16,Not in Commercial Distribution,NexxZr™ T / W-98-26-NT-D200-SD,W-32152,,2265727,"SAGEMAX BIOCERAMICS, INC",1,https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&https://gudid.fda.gov/gudid/app/admin/udi/recordDetails.xhtml?pageType=manageDI&pageDataLoaded=false&pageMode=read+only&deviceRecordKey=678281#deviceRecordKey=677511#,,,,,,True,True,,True,,,,,Labeling does not contain MRI Safety Information,,,,
